x,y,z,h,lon,lat,keep
-431.3,-728.7,849.1785732029047,2.0,-97.50495654177821,38.49344551023039,0
-431.1,-728.7,848.9861755330868,2.0,-97.50495424335865,38.49344551032723,0
-440.7,-728.5,850.0068333333331,2.0,-97.50506456762372,38.49344730455311,0
-440.5,-728.5,850.1658333333331,2.0,-97.50506226920412,38.49344730465209,0
-440.3,-728.5,850.3248333333331,2.0,-97.5050599707845,38.493447304751015,0
-440.1,-728.5,850.4838333333332,2.0,-97.5050576723649,38.493447304849894,0
-439.9,-728.5,850.6428333333331,2.0,-97.50505537394527,38.493447304948724,0
-439.7,-728.5,850.8018333333331,2.0,-97.50505307552567,38.493447305047496,0
-439.5,-728.5,850.9608333333332,2.0,-97.50505077710605,38.49344730514625,0
-439.3,-728.5,851.1198333333332,2.0,-97.50504847868645,38.49344730524494,0
-439.1,-728.5,851.2788333333332,2.0,-97.50504618026683,38.493447305343594,1
-438.9,-728.5,851.4378333333332,2.0,-97.50504388184723,38.49344730544219,1
-438.7,-728.5,851.596833333333,2.0,-97.5050415834276,38.49344730554076,1
-438.5,-728.5,851.5739018727311,2.0,-97.505039285008,38.493447305639286,1
-438.3,-728.5,851.3383411236384,2.0,-97.50503698658838,38.49344730573775,1
-438.1,-728.5,851.1027803745462,2.0,-97.50503468816878,38.49344730583617,1
-437.9,-728.5,851.2306644530247,2.0,-97.50503238974916,38.493447305934566,1
-437.7,-728.5,851.7219933590745,2.0,-97.50503009132956,38.493447306032884,1
-437.5,-728.5,852.2133222651244,2.0,-97.50502779290994,38.49344730613117,1
-437.3,-728.5,852.7046511711742,2.0,-97.50502549449033,38.49344730622941,1
-437.1,-728.5,853.195980077224,2.0,-97.50502319607072,38.49344730632763,1
-436.9,-728.5,853.6873089832737,2.0,-97.50502089765111,38.49344730642579,1
-436.7,-728.5,854.1786378893237,2.0,-97.5050185992315,38.49344730652391,1
-436.5,-728.5,854.6699667953735,2.0,-97.50501630081189,38.493447306621974,1
-436.3,-728.5,854.8717222222223,2.0,-97.50501400239227,38.493447306719986,1
-436.1,-728.5,854.6442777777779,2.0,-97.50501170397266,38.49344730681797,1
-435.9,-728.5,854.4168333333333,2.0,-97.50500940555305,38.493447306915904,1
-435.7,-728.5,854.189388888889,2.0,-97.50500710713344,38.49344730701379,1
-435.5,-728.5,853.9619444444444,2.0,-97.50500480871384,38.49344730711162,1
-435.3,-728.5,853.7345,2.0,-97.50500251029422,38.493447307209436,1
-435.1,-728.5,853.5070555555556,2.0,-97.5050002118746,38.493447307307164,1
-434.9,-728.5,853.2796111111111,2.0,-97.50499791345499,38.4934473074049,1
-434.7,-728.5,853.0521666666666,2.0,-97.50499561503538,38.49344730750256,1
-434.5,-728.5,852.8247222222221,2.0,-97.50499331661577,38.49344730760016,1
-434.3,-728.5,852.5972777777778,2.0,-97.50499101819616,38.493447307697735,1
-434.1,-728.5,852.3698333333333,2.0,-97.50498871977653,38.49344730779529,1
-433.9,-728.5,852.1423888888888,2.0,-97.50498642135693,38.493447307892744,1
-433.7,-728.5,851.9149444444444,2.0,-97.50498412293732,38.493447307990195,1
-433.5,-728.5,851.6874999999999,2.0,-97.50498182451771,38.493447308087575,0
-433.3,-728.5,851.4600555555553,2.0,-97.5049795260981,38.493447308184926,0
-433.1,-728.5,851.232611111111,2.0,-97.5049772276785,38.49344730828225,0
-432.9,-728.5,851.0051666666665,2.0,-97.50497492925886,38.493447308379494,0
-432.7,-728.5,850.777722222222,2.0,-97.50497263083926,38.493447308476696,0
-432.5,-728.5,850.5502777777776,2.0,-97.50497033241965,38.49344730857386,0
-432.3,-728.5,850.322833333333,2.0,-97.50496803400004,38.49344730867099,0
-432.1,-728.5,850.0953888888887,2.0,-97.50496573558043,38.49344730876808,0
-431.9,-728.5,849.8913136743605,2.0,-97.50496343716082,38.4934473088651,0
-431.7,-728.5,849.7339816968184,2.0,-97.50496113874121,38.4934473089621,0
-431.5,-728.5,849.5766497192761,2.0,-97.50495884032159,38.49344730905904,0
-431.3,-728.5,849.419317741734,2.0,-97.50495654190199,38.49344730915593,0
-431.1,-728.5,849.2619857641919,2.0,-97.50495424348237,38.49344730925277,0
-440.7,-728.3,849.6155666666664,2.0,-97.5050645677502,38.49344910347868,0
-440.5,-728.3,849.7914999999997,2.0,-97.50506226933052,38.49344910357766,0
-440.3,-728.3,849.967433333333,2.0,-97.50505997091086,38.49344910367659,0
-440.1,-728.3,850.1433666666665,2.0,-97.50505767249119,38.49344910377547,0
-439.9,-728.3,850.3192999999998,2.0,-97.50505537407152,38.49344910387429,0
-439.7,-728.3,850.495233333333,2.0,-97.50505307565186,38.49344910397306,0
-439.5,-728.3,850.6711666666664,2.0,-97.50505077723219,38.493449104071814,0
-439.3,-728.3,850.8470999999997,2.0,-97.50504847881251,38.493449104170516,0
-439.1,-728.3,851.0230333333332,2.0,-97.50504618039285,38.49344910426916,1
-438.9,-728.3,851.1989666666664,2.0,-97.50504388197318,38.49344910436776,1
-438.7,-728.3,851.3748999999997,2.0,-97.5050415835535,38.49344910446631,1
-438.5,-728.3,851.2768201577214,2.0,-97.50503928513385,38.49344910456485,1
-438.3,-728.3,850.8584920946328,2.0,-97.50503698671417,38.49344910466332,1
-438.1,-728.3,850.4401640315441,2.0,-97.5050346882945,38.493449104761744,1
-437.9,-728.3,850.5047673171551,2.0,-97.50503238987484,38.49344910486011,1
-437.7,-728.3,851.0523019514666,2.0,-97.50503009145517,38.49344910495845,1
-437.5,-728.3,851.5998365857779,2.0,-97.5050277930355,38.49344910505675,1
-437.3,-728.3,852.147371220089,2.0,-97.50502549461584,38.49344910515499,1
-437.1,-728.3,852.6949058544003,2.0,-97.50502319619616,38.4934491052532,1
-436.9,-728.3,853.2424404887115,2.0,-97.50502089777649,38.49344910535134,1
-436.7,-728.3,853.7899751230229,2.0,-97.50501859935683,38.49344910544946,1
-436.5,-728.3,854.3375097573341,2.0,-97.50501630093716,38.49344910554754,1
-436.3,-728.3,854.5805444444445,2.0,-97.50501400251748,38.49344910564555,1
-436.1,-728.3,854.3722555555556,2.0,-97.50501170409783,38.493449105743544,1
-435.9,-728.3,854.1639666666666,2.0,-97.50500940567815,38.49344910584145,1
-435.7,-728.3,853.9556777777777,2.0,-97.50500710725848,38.49344910593936,1
-435.5,-728.3,853.7473888888887,2.0,-97.50500480883882,38.4934491060372,1
-435.3,-728.3,853.5391000000001,2.0,-97.50500251041915,38.49344910613498,1
-435.1,-728.3,853.3308111111111,2.0,-97.50500021199947,38.49344910623274,1
-434.9,-728.3,853.1225222222222,2.0,-97.5049979135798,38.493449106330445,1
-434.7,-728.3,852.9142333333332,2.0,-97.50499561516014,38.49344910642812,1
-434.5,-728.3,852.7059444444442,2.0,-97.50499331674047,38.49344910652573,1
-434.3,-728.3,852.4976555555555,2.0,-97.5049910183208,38.49344910662331,1
-434.1,-728.3,852.2893666666665,2.0,-97.50498871990112,38.49344910672084,1
-433.9,-728.3,852.0810777777776,2.0,-97.50498642148146,38.49344910681832,1
-433.7,-728.3,851.8727888888886,2.0,-97.50498412306179,38.49344910691577,1
-433.5,-728.3,851.6644999999997,2.0,-97.50498182464212,38.49344910701314,1
-433.3,-728.3,851.4562111111109,2.0,-97.50497952622244,38.49344910711049,1
-433.1,-728.3,851.2479222222221,2.0,-97.50497722780278,38.493449107207795,1
-432.9,-728.3,851.0396333333331,2.0,-97.50497492938311,38.49344910730507,0
-432.7,-728.3,850.8313444444441,2.0,-97.50497263096344,38.49344910740226,0
-432.5,-728.3,850.6230555555553,2.0,-97.50497033254376,38.493449107499465,0
-432.3,-728.3,850.4147666666663,2.0,-97.5049680341241,38.49344910759656,0
-432.1,-728.3,850.2064777777775,2.0,-97.50496573570443,38.49344910769366,0
-431.9,-728.3,850.0268611363628,2.0,-97.50496343728476,38.493449107790674,0
-431.7,-728.3,849.9045948510964,2.0,-97.50496113886508,38.49344910788767,0
-431.5,-728.3,849.7823285658301,2.0,-97.50495884044543,38.49344910798461,0
-431.3,-728.3,849.6600622805634,2.0,-97.50495654202575,38.493449108081506,0
-431.1,-728.3,849.5377959952972,2.0,-97.50495424360608,38.49344910817837,0
-440.7,-728.1,849.314146288475,2.0,-97.50506456787666,38.49345090240425,0
-440.5,-728.1,849.4977910907102,2.0,-97.50506226945694,38.49345090250323,0
-440.3,-728.1,849.6814358929454,2.0,-97.50505997103721,38.493450902602135,0
-440.1,-728.1,849.8650806951805,2.0,-97.5050576726175,38.49345090270101,0
-439.9,-728.1,850.0487254974156,2.0,-97.50505537419777,38.493450902799864,0
-439.7,-728.1,850.2323702996506,2.0,-97.50505307577804,38.49345090289861,0
-439.5,-728.1,850.4160151018859,2.0,-97.5050507773583,38.49345090299736,0
-439.3,-728.1,850.599659904121,2.0,-97.50504847893859,38.49345090309606,0
-439.1,-728.1,850.7833047063561,2.0,-97.50504618051886,38.493450903194706,1
-438.9,-728.1,850.9669495085911,2.0,-97.50504388209914,38.49345090329333,1
-438.7,-728.1,851.1505943108262,2.0,-97.5050415836794,38.493450903391874,1
-438.5,-728.1,850.9687900137345,2.0,-97.50503928525968,38.4934509034904,1
-438.3,-728.1,850.3598733210624,2.0,-97.50503698683995,38.493450903588865,1
-438.1,-728.1,849.7509566283904,2.0,-97.50503468842022,38.49345090368729,1
-437.9,-728.1,849.7437775768456,2.0,-97.50503239000051,38.49345090378568,1
-437.7,-728.1,850.3383361664286,2.0,-97.50503009158076,38.493450903883996,1
-437.5,-728.1,850.9328947560116,2.0,-97.50502779316105,38.493450903982314,1
-437.3,-728.1,851.5274533455948,2.0,-97.50502549474132,38.493450904080554,1
-437.1,-728.1,852.1220119351779,2.0,-97.5050231963216,38.493450904178744,1
-436.9,-728.1,852.716570524761,2.0,-97.50502089790187,38.49345090427691,1
-436.7,-728.1,853.311129114344,2.0,-97.50501859948216,38.493450904375024,1
-436.5,-728.1,853.9056877039271,2.0,-97.50501630106241,38.493450904473114,1
-436.3,-728.1,854.1825571420709,2.0,-97.5050140026427,38.4934509045711,1
-436.1,-728.1,853.9885542362234,2.0,-97.50501170422297,38.49345090466909,1
-435.9,-728.1,853.7945513303758,2.0,-97.50500940580325,38.49345090476702,1
-435.7,-728.1,853.6005484245285,2.0,-97.50500710738352,38.49345090486491,1
-435.5,-728.1,853.4065455186809,2.0,-97.50500480896379,38.49345090496274,1
-435.3,-728.1,853.2125426128335,2.0,-97.50500251054406,38.49345090506055,1
-435.1,-728.1,853.0185397069858,2.0,-97.50500021212433,38.493450905158305,1
-434.9,-728.1,852.8245368011383,2.0,-97.50499791370461,38.49345090525601,1
-434.7,-728.1,852.6305338952909,2.0,-97.50499561528488,38.49345090535367,1
-434.5,-728.1,852.4365309894433,2.0,-97.50499331686515,38.4934509054513,1
-434.3,-728.1,852.242528083596,2.0,-97.50499101844542,38.493450905548855,1
-434.1,-728.1,852.0485251777484,2.0,-97.50498872002571,38.493450905646384,1
-433.9,-728.1,851.854522271901,2.0,-97.50498642160598,38.493450905743885,1
-433.7,-728.1,851.6605193660534,2.0,-97.50498412318626,38.493450905841314,1
-433.5,-728.1,851.4665164602059,2.0,-97.50498182476652,38.493450905938715,1
-433.3,-728.1,851.2725135543584,2.0,-97.5049795263468,38.49345090603606,1
-433.1,-728.1,851.0785106485109,2.0,-97.50497722792707,38.49345090613336,1
-432.9,-728.1,850.8845077426635,2.0,-97.50497492950736,38.49345090623061,1
-432.7,-728.1,850.6905048368158,2.0,-97.50497263108763,38.49345090632784,1
-432.5,-728.1,850.4965019309685,2.0,-97.5049703326679,38.493450906425004,1
-432.3,-728.1,850.3024990251208,2.0,-97.50496803424817,38.49345090652213,1
-432.1,-728.1,850.1084961192735,2.0,-97.50496573582843,38.49345090661922,0
-431.9,-728.1,849.9488021533239,2.0,-97.50496343740872,38.49345090671624,0
-431.7,-728.1,849.8577330806269,2.0,-97.50496113898899,38.493450906813216,0
-431.5,-728.1,849.7666640079299,2.0,-97.50495884056926,38.493450906910155,0
-431.3,-728.1,849.6755949352327,2.0,-97.50495654214953,38.49345090700707,0
-431.1,-728.1,849.5845258625357,2.0,-97.50495424372981,38.49345090710391,0
-440.7,-727.9,849.5539418800488,2.0,-97.50506456800314,38.493452701329794,0
-440.5,-727.9,849.6897474947696,2.0,-97.50506226958336,38.49345270142877,0
-440.3,-727.9,849.8255531094903,2.0,-97.50505997116358,38.49345270152768,0
-440.1,-727.9,849.9613587242109,2.0,-97.50505767274379,38.49345270162655,0
-439.9,-727.9,850.0971643389315,2.0,-97.50505537432402,38.4934527017254,0
-439.7,-727.9,850.2329699536522,2.0,-97.50505307590423,38.49345270182418,0
-439.5,-727.9,850.3687755683728,2.0,-97.50505077748444,38.493452701922905,0
-439.3,-727.9,850.5045811830936,2.0,-97.50504847906467,38.49345270202161,1
-439.1,-727.9,850.6403867978141,2.0,-97.50504618064488,38.49345270212025,1
-438.9,-727.9,850.7761924125348,2.0,-97.5050438822251,38.493452702218875,1
-438.7,-727.9,850.9119980272554,2.0,-97.5050415838053,38.49345270231745,1
-438.5,-727.9,850.5948087357946,2.0,-97.50503928538552,38.493452702415944,1
-438.3,-727.9,849.7481893816487,2.0,-97.50503698696573,38.49345270251441,1
-438.1,-727.9,848.901570027503,2.0,-97.50503468854595,38.493452702612856,1
-437.9,-727.9,848.7713970460399,2.0,-97.50503239012617,38.493452702711224,1
-437.7,-727.9,849.3576704372604,2.0,-97.50503009170639,38.49345270280957,1
-437.5,-727.9,849.9439438284809,2.0,-97.5050277932866,38.49345270290786,1
-437.3,-727.9,850.5302172197015,2.0,-97.50502549486683,38.4934527030061,1
-437.1,-727.9,851.1164906109221,2.0,-97.50502319644704,38.49345270310432,1
-436.9,-727.9,851.7027640021428,2.0,-97.50502089802725,38.49345270320246,1
-436.7,-727.9,852.2890373933631,2.0,-97.50501859960747,38.4934527033006,1
-436.5,-727.9,852.8753107845838,2.0,-97.5050163011877,38.49345270339863,1
-436.3,-727.9,853.1411707475878,2.0,-97.50501400276791,38.49345270349667,1
-436.1,-727.9,852.93212049944,2.0,-97.50501170434812,38.493452703594656,1
-435.9,-727.9,852.7230702512923,2.0,-97.50500940592833,38.49345270369257,1
-435.7,-727.9,852.5140200031445,2.0,-97.50500710750855,38.49345270379045,1
-435.5,-727.9,852.3049697549967,2.0,-97.50500480908876,38.49345270388831,1
-435.3,-727.9,852.0959195068491,2.0,-97.50500251066897,38.493452703986094,1
-435.1,-727.9,851.8868692587014,2.0,-97.5050002122492,38.49345270408385,1
-434.9,-727.9,851.6778190105534,2.0,-97.50499791382941,38.493452704181585,1
-434.7,-727.9,851.4687687624058,2.0,-97.50499561540963,38.493452704279235,1
-434.5,-727.9,851.259718514258,2.0,-97.50499331698985,38.49345270437684,1
-434.3,-727.9,851.0506682661105,2.0,-97.50499101857007,38.49345270447442,1
-434.1,-727.9,850.8416180179626,2.0,-97.50498872015028,38.49345270457195,1
-433.9,-727.9,850.632567769815,2.0,-97.50498642173051,38.49345270466943,1
-433.7,-727.9,850.423517521667,2.0,-97.50498412331072,38.49345270476685,1
-433.5,-727.9,850.2144672735194,2.0,-97.50498182489093,38.493452704864254,1
-433.3,-727.9,850.0054170253716,2.0,-97.50497952647115,38.493452704961605,1
-433.1,-727.9,849.7963667772239,2.0,-97.50497722805137,38.49345270505891,1
-432.9,-727.9,849.5873165290761,2.0,-97.50497492963159,38.49345270515618,1
-432.7,-727.9,849.3782662809284,2.0,-97.5049726312118,38.493452705253375,1
-432.5,-727.9,849.1692160327807,2.0,-97.50497033279201,38.49345270535055,1
-432.3,-727.9,848.9601657846329,2.0,-97.50496803437223,38.49345270544767,1
-432.1,-727.9,848.7511155364853,2.0,-97.50496573595244,38.49345270554474,1
-431.9,-727.9,848.5840209109349,2.0,-97.50496343753265,38.493452705641786,1
-431.7,-727.9,848.5008461071762,2.0,-97.50496113911288,38.49345270573878,1
-431.5,-727.9,848.4176713034176,2.0,-97.50495884069309,38.49345270583573,0
-431.3,-727.9,848.3344964996588,2.0,-97.5049565422733,38.49345270593262,0
-431.1,-727.9,848.2513216959002,2.0,-97.50495424385353,38.49345270602946,0
-440.7,-727.7,849.7937374716225,2.0,-97.50506456812963,38.49345450025537,0
-440.5,-727.7,849.8817038988287,2.0,-97.50506226970977,38.49345450035432,0
-440.3,-727.7,849.9696703260352,2.0,-97.50505997128994,38.49345450045322,0
-440.1,-727.7,850.0576367532414,2.0,-97.5050576728701,38.493454500552126,0
-439.9,-727.7,850.1456031804476,2.0,-97.50505537445025,38.49345450065095,0
-439.7,-727.7,850.2335696076536,2.0,-97.5050530760304,38.49345450074973,0
-439.5,-727.7,850.32153603486,2.0,-97.50505077761056,38.49345450084847,0
-439.3,-727.7,850.409502462066,2.0,-97.50504847919073,38.49345450094717,1
-439.1,-727.7,850.4974688892725,2.0,-97.50504618077089,38.493454501045825,1
-438.9,-727.7,850.5854353164787,2.0,-97.50504388235105,38.49345450114442,1
-438.7,-727.7,850.6734017436847,2.0,-97.5050415839312,38.493454501242994,1
-438.5,-727.7,850.220827457855,2.0,-97.50503928551136,38.49345450134151,1
-438.3,-727.7,849.1365054422354,2.0,-97.50503698709153,38.493454501439984,1
-438.1,-727.7,848.0521834266159,2.0,-97.50503468867169,38.4934545015384,1
-437.9,-727.7,847.7990165152346,2.0,-97.50503239025184,38.4934545016368,1
-437.7,-727.7,848.3770047080926,2.0,-97.505030091832,38.493454501735116,1
-437.5,-727.7,848.9549929009507,2.0,-97.50502779341215,38.493454501833405,1
-437.3,-727.7,849.5329810938089,2.0,-97.50502549499232,38.49345450193167,1
-437.1,-727.7,850.1109692866668,2.0,-97.50502319657248,38.493454502029884,1
-436.9,-727.7,850.6889574795249,2.0,-97.50502089815264,38.493454502128024,1
-436.7,-727.7,851.2669456723829,2.0,-97.5050185997328,38.493454502226136,1
-436.5,-727.7,851.844933865241,2.0,-97.50501630131295,38.493454502324205,1
-436.3,-727.7,852.0997843531051,2.0,-97.50501400289312,38.49345450242221,1
-436.1,-727.7,851.8756867626572,2.0,-97.50501170447328,38.4934545025202,1
-435.9,-727.7,851.6515891722092,2.0,-97.50500940605343,38.493454502618135,1
-435.7,-727.7,851.4274915817613,2.0,-97.50500710763359,38.49345450271602,1
-435.5,-727.7,851.2033939913132,2.0,-97.50500480921374,38.493454502813854,1
-435.3,-727.7,850.9792964008653,2.0,-97.50500251079391,38.49345450291166,1
-435.1,-727.7,850.7551988104174,2.0,-97.50500021237407,38.493454503009396,1
-434.9,-727.7,850.5311012199693,2.0,-97.50499791395423,38.493454503107124,1
-434.7,-727.7,850.3070036295214,2.0,-97.50499561553438,38.49345450320478,1
-434.5,-727.7,850.0829060390735,2.0,-97.50499331711454,38.49345450330239,1
-434.3,-727.7,849.8588084486255,2.0,-97.50499101869471,38.49345450339997,1
-434.1,-727.7,849.6347108581774,2.0,-97.50498872027485,38.493454503497524,1
-433.9,-727.7,849.4106132677296,2.0,-97.50498642185502,38.493454503594975,1
-433.7,-727.7,849.1865156772815,2.0,-97.50498412343518,38.493454503692426,1
-433.5,-727.7,848.9624180868335,2.0,-97.50498182501534,38.49345450378983,1
-433.3,-727.7,848.7383204963854,2.0,-97.5049795265955,38.49345450388715,1
-433.1,-727.7,848.5142229059377,2.0,-97.50497722817565,38.49345450398447,1
-432.9,-727.7,848.2901253154896,2.0,-97.50497492975582,38.493454504081726,1
-432.7,-727.7,848.0660277250415,2.0,-97.50497263133597,38.49345450417895,1
-432.5,-727.7,847.8419301345938,2.0,-97.50497033291613,38.493454504276094,1
-432.3,-727.7,847.6178325441456,2.0,-97.50496803449629,38.49345450437322,1
-432.1,-727.7,847.3937349536977,2.0,-97.50496573607644,38.493454504470314,1
-431.9,-727.7,847.2192396685467,2.0,-97.50496343765661,38.49345450456733,1
-431.7,-727.7,847.1439591337264,2.0,-97.50496113923677,38.49345450466433,1
-431.5,-727.7,847.0686785989062,2.0,-97.50495884081693,38.49345450476127,1
-431.3,-727.7,846.9933980640857,2.0,-97.50495654239708,38.493454504858164,1
-431.1,-727.7,846.9181175292654,2.0,-97.50495424397724,38.49345450495503,0
-440.7,-727.5,850.0335330631964,2.0,-97.50506456825609,38.49345629918091,0
-440.5,-727.5,850.0736603028882,2.0,-97.50506226983619,38.49345629927989,0
-440.3,-727.5,850.1137875425801,2.0,-97.50505997141629,38.49345629937881,0
-440.1,-727.5,850.1539147822718,2.0,-97.50505767299639,38.49345629947769,0
-439.9,-727.5,850.1940420219635,2.0,-97.5050553745765,38.49345629957652,0
-439.7,-727.5,850.2341692616551,2.0,-97.5050530761566,38.493456299675294,0
-439.5,-727.5,850.274296501347,2.0,-97.5050507777367,38.493456299774046,0
-439.3,-727.5,850.3144237410387,2.0,-97.5050484793168,38.49345629987275,1
-439.1,-727.5,850.3545509807306,2.0,-97.5050461808969,38.49345629997139,1
-438.9,-727.5,850.3946782204223,2.0,-97.505043882477,38.49345630006999,1
-438.7,-727.5,850.4348054601138,2.0,-97.5050415840571,38.49345630016856,1
-438.5,-727.5,849.8468461799152,2.0,-97.50503928563721,38.493456300267084,1
-438.3,-727.5,848.5248215028217,2.0,-97.50503698721731,38.49345630036555,1
-438.1,-727.5,847.2027968257285,2.0,-97.50503468879741,38.49345630046397,1
-437.9,-727.5,846.8266359844288,2.0,-97.50503239037752,38.493456300562336,1
-437.7,-727.5,847.3963389789244,2.0,-97.50503009195762,38.49345630066068,1
-437.5,-727.5,847.96604197342,2.0,-97.5050277935377,38.493456300759,1
-437.3,-727.5,848.5357449679154,2.0,-97.5050254951178,38.49345630085724,1
-437.1,-727.5,849.105447962411,2.0,-97.50502319669792,38.49345630095543,1
-436.9,-727.5,849.6751509569066,2.0,-97.50502089827802,38.4934563010536,1
-436.7,-727.5,850.2448539514021,2.0,-97.50501859985812,38.49345630115171,1
-436.5,-727.5,850.8145569458977,2.0,-97.50501630143822,38.49345630124977,1
-436.3,-727.5,851.058397958622,2.0,-97.50501400301833,38.493456301347784,1
-436.1,-727.5,850.8192530258738,2.0,-97.50501170459843,38.49345630144577,1
-435.9,-727.5,850.5801080931253,2.0,-97.50500940617853,38.49345630154371,1
-435.7,-727.5,850.3409631603773,2.0,-97.50500710775863,38.493456301641594,1
-435.5,-727.5,850.101818227629,2.0,-97.50500480933873,38.49345630173945,1
-435.3,-727.5,849.8626732948809,2.0,-97.50500251091883,38.493456301837234,1
-435.1,-727.5,849.6235283621327,2.0,-97.50500021249893,38.49345630193499,1
-434.9,-727.5,849.3843834293843,2.0,-97.50499791407904,38.4934563020327,1
-434.7,-727.5,849.1452384966362,2.0,-97.50499561565914,38.493456302130355,1
-434.5,-727.5,848.9060935638879,2.0,-97.50499331723924,38.49345630222798,1
-434.3,-727.5,848.6669486311399,2.0,-97.50499101881934,38.49345630232556,1
-434.1,-727.5,848.4278036983916,2.0,-97.50498872039944,38.49345630242306,1
-433.9,-727.5,848.1886587656435,2.0,-97.50498642197954,38.49345630252057,1
-433.7,-727.5,847.9495138328953,2.0,-97.50498412355964,38.49345630261799,1
-433.5,-727.5,847.710368900147,2.0,-97.50498182513975,38.49345630271537,1
-433.3,-727.5,847.4712239673987,2.0,-97.50497952671985,38.493456302812724,1
-433.1,-727.5,847.2320790346506,2.0,-97.50497722829995,38.49345630291005,1
-432.9,-727.5,846.9929341019023,2.0,-97.50497492988005,38.49345630300729,1
-432.7,-727.5,846.7537891691541,2.0,-97.50497263146016,38.493456303104495,1
-432.5,-727.5,846.514644236406,2.0,-97.50497033304025,38.49345630320167,1
-432.3,-727.5,846.2754993036576,2.0,-97.50496803462035,38.493456303298785,1
-432.1,-727.5,846.0363543709095,2.0,-97.50496573620045,38.49345630339588,1
-431.9,-727.5,845.8544584261579,2.0,-97.50496343778056,38.49345630349293,1
-431.7,-727.5,845.7870721602759,2.0,-97.50496113936066,38.493456303589895,1
-431.5,-727.5,845.7196858943939,2.0,-97.50495884094076,38.49345630368684,1
-431.3,-727.5,845.6522996285119,2.0,-97.50495654252086,38.49345630378376,1
-431.1,-727.5,845.5849133626298,2.0,-97.50495424410097,38.4934563038806,0
-440.7,-727.3,850.2733286547702,2.0,-97.50506456838256,38.49345809810648,0
-440.5,-727.3,850.2656167069475,2.0,-97.50506226996261,38.49345809820543,0
-440.3,-727.3,850.257904759125,2.0,-97.50505997154265,38.49345809830436,0
-440.1,-727.3,850.2501928113021,2.0,-97.50505767312269,38.49345809840324,0
-439.9,-727.3,850.2424808634794,2.0,-97.50505537470274,38.49345809850209,0
-439.7,-727.3,850.2347689156566,2.0,-97.50505307628279,38.49345809860087,0
-439.5,-727.3,850.2270569678341,2.0,-97.50505077786282,38.49345809869961,1
-439.3,-727.3,850.2193450200114,2.0,-97.50504847944286,38.493458098798286,1
-439.1,-727.3,850.2116330721886,2.0,-97.50504618102292,38.493458098896966,1
-438.9,-727.3,850.2039211243657,2.0,-97.50504388260296,38.49345809899556,1
-438.7,-727.3,850.1962091765431,2.0,-97.505041584183,38.493458099094106,1
-438.5,-727.3,849.4728649019752,2.0,-97.50503928576305,38.49345809919263,1
-438.3,-727.3,847.9131375634081,2.0,-97.50503698734309,38.4934580992911,1
-438.1,-727.3,846.353410224841,2.0,-97.50503468892315,38.493458099389514,1
-437.9,-727.3,845.8542554536231,2.0,-97.50503239050319,38.49345809948791,1
-437.7,-727.3,846.4156732497562,2.0,-97.50503009208322,38.49345809958625,1
-437.5,-727.3,846.9770910458892,2.0,-97.50502779366327,38.493458099684545,1
-437.3,-727.3,847.5385088420222,2.0,-97.50502549524332,38.493458099782785,1
-437.1,-727.3,848.0999266381552,2.0,-97.50502319682336,38.493458099881,1
-436.9,-727.3,848.6613444342884,2.0,-97.5050208984034,38.49345809997914,1
-436.7,-727.3,849.2227622304213,2.0,-97.50501859998344,38.493458100077255,1
-436.5,-727.3,849.7841800265544,2.0,-97.50501630156349,38.49345810017532,1
-436.3,-727.3,850.0170115641388,2.0,-97.50501400314354,38.49345810027333,1
-436.1,-727.3,849.7628192890904,2.0,-97.50501170472357,38.49345810037131,1
-435.9,-727.3,849.5086270140418,2.0,-97.50500940630361,38.49345810046925,1
-435.7,-727.3,849.2544347389935,2.0,-97.50500710788367,38.49345810056713,1
-435.5,-727.3,849.0002424639449,2.0,-97.50500480946371,38.493458100664995,1
-435.3,-727.3,848.7460501888966,2.0,-97.50500251104376,38.49345810076278,1
-435.1,-727.3,848.4918579138482,2.0,-97.5050002126238,38.493458100860536,1
-434.9,-727.3,848.2376656387995,2.0,-97.50499791420384,38.49345810095824,1
-434.7,-727.3,847.983473363751,2.0,-97.5049956157839,38.4934581010559,1
-434.5,-727.3,847.7292810887027,2.0,-97.50499331736393,38.49345810115353,1
-434.3,-727.3,847.4750888136545,2.0,-97.50499101894397,38.49345810125108,1
-434.1,-727.3,847.2208965386059,2.0,-97.50498872052403,38.49345810134861,1
-433.9,-727.3,846.9667042635573,2.0,-97.50498642210407,38.493458101446116,1
-433.7,-727.3,846.7125119885088,2.0,-97.50498412368411,38.49345810154354,1
-433.5,-727.3,846.4583197134605,2.0,-97.50498182526415,38.49345810164094,1
-433.3,-727.3,846.204127438412,2.0,-97.5049795268442,38.49345810173829,1
-433.1,-727.3,845.9499351633636,2.0,-97.50497722842424,38.49345810183559,1
-432.9,-727.3,845.6957428883151,2.0,-97.5049749300043,38.493458101932866,1
-432.7,-727.3,845.4415506132666,2.0,-97.50497263158432,38.49345810203006,1
-432.5,-727.3,845.1873583382182,2.0,-97.50497033316438,38.493458102127235,1
-432.3,-727.3,844.9331660631697,2.0,-97.50496803474442,38.49345810222436,1
-432.1,-727.3,844.6789737881213,2.0,-97.50496573632446,38.493458102321455,1
-431.9,-727.3,844.4896771837688,2.0,-97.50496343790451,38.49345810241847,1
-431.7,-727.3,844.4301851868253,2.0,-97.50496113948455,38.49345810251544,1
